"email_text","label"
"Subject: Air India: Booking Confirmed (Ref-9)

Dear Mohit Gupta,

Your flight booking is confirmed.

Flight: AI926
Route: Kochi to Chennai
Date: 3 May 2026
Departure: 18:00 hrs
Booking Ref: 37557095

Web check-in opens 48 hours before departure.

Air India Team","safe"
"Subject: SBI: Account Statement Available (Ref-5)

Dear Ananya Iyer,

Your account statement for 14 April 2026 is available for viewing.

Please log in via the official SBI app or website.

SBI","safe"
"Subject: GitHub Notifications (Ref-5)

Hi Ravi Krishnan,

You have 7 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-33)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://hdfc-login.net/otp

Deadline is tomorrow.

HR Team","phishing"
"Subject: SBI: Account Statement Available (Ref-7)

Dear Suresh Kumar,

Your account statement for 23 April 2026 is available for viewing.

Please log in via the official SBI app or website.

SBI","safe"
"Subject: Meeting Reminder: Q2 Review (Ref-26)

Hi Team,

Reminder that our Q2 review is scheduled on 1 May 2026.

Please keep your updates ready.

Regards,
Saurabh Tiwari","safe"
"Subject: ICICI Bank - O-T-P confirmation required

Dear Customer,

An unusual login attempt was detected. Enter your O-T-P now to stop account restriction.

http://kyc-rbi.online/update

ICICI Bank Alert Desk","phishing"
"Subject: Bhai ek urgent kaam hai (Ref-30)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 2,499 ka atka hua hai.

Yeh link open karke meri help kar de: http://payroll-update.xyz/account

Please jaldi kar.","phishing"
"Subject: Amazon: Order confirmed (Ref-4)

Hello,

Thank you for shopping with Amazon.

Order ID: 575672443
Item: Boat Airdopes 141
Expected delivery: 3 May 2026

Amazon","safe"
"Subject: IRCTC Confirmation - PNR 8268862104

Dear Rohit Bansal, your train from Delhi to Mumbai on 29 April 2026 is confirmed.","safe"
"Subject: Myntra: Your order for Boat Airdopes 141 has been dispatched (Ref-2)

Hi Rajesh Sharma,

Your order #208810611 for Boat Airdopes 141 has been dispatched.

Expected delivery: 20 April 2026

Track the shipment in the Myntra app.

Myntra Team","safe"
"Subject: Swiggy: Your order is on the way (Ref-9)

Hi Amit Patel,

Your order from Biryani Blues is on the way.

Estimated delivery: 25 minutes.

Swiggy","safe"
"Subject: Vistara: Booking Confirmed (Ref-5)

Dear Vikram Mehta,

Your flight booking is confirmed.

Flight: UK532
Route: Hyderabad to Bangalore
Date: 1 May 2026
Departure: 13:00 hrs
Booking Ref: 79338228

Web check-in opens 48 hours before departure.

Vistara Team","safe"
"Subject: Delhivery: Delivery failed - reschedule now

Dear Recipient,

Your package could not be delivered. Pay Rs. 199 to reschedule delivery.

http://kyc-update.top/verify

Delhivery Support","phishing"
"Subject: PNB Security Alert - Verify Your Account

Dear Valued Customer,

We detected a suspicious transaction of Rs. 6,250 on 6 May 2026. To cancel this transaction, share your OTP at: http://axis-secure.top/login

Immediate action is required.

PNB Fraud Prevention","phishing"
"Subject: Re: Invoice payment update for Infoway Services (Ref-5)

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 1,299 using the new details.

Login here to verify updated account: http://hr-portal.top/documents

Thanks,
Infoway Services","phishing"
"Subject: Paytm UPI KYC Expiry - Action Required (Ref-9)

Dear Customer,

Your Paytm UPI KYC has expired. Complete re-KYC at http://fedex-india-customs.net/pay or your UPI will be blocked.

Keep Aadhaar and PAN ready.","phishing"
"Subject: Re: Account verification required (Ref-20)

Hello,

Your account requires immediate validation due to unusual activity.

Continue here: http://uidai-update.xyz/aadhaar

Support Team","phishing"
"Subject: Paytm UPI KYC Expiry - Action Required (Ref-19)

Dear Customer,

Your Paytm UPI KYC has expired. Complete re-KYC at http://fedex-india-customs.net/pay or your UPI will be blocked.

Keep Aadhaar and PAN ready.","phishing"
"Subject: Bhai ek urgent kaam hai (Ref-36)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 32,700 ka atka hua hai.

Yeh link open karke meri help kar de: http://pan-verify.in/confirm

Please jaldi kar.","phishing"
"Subject: Confidential - Immediate Financial Action Required (Ref-15)

Dear Finance Team,

I am traveling for a sensitive acquisition meeting. I need a wire transfer of $92,000 completed today.

This must not be discussed with anyone else in the office.

Regards,
Raghav Bose","phishing"
"Subject: IRCTC Confirmation - PNR 4468928756

Dear Sunita Verma, your train from Chennai to Kolkata on 3 May 2026 is confirmed.","safe"
"Subject: Congratulations! You won Rs. 25 lakh (Ref-6)

Dear Winner,

Your mobile number has been selected for Rs. 25 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +918047057594

Prize Team","phishing"
"Subject: Re: Invoice payment update for Bharat Tech Services (Ref-3)

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 3,500 using the new details.

Login here to verify updated account: http://amazon-support.xyz/billing

Thanks,
Bharat Tech Services","phishing"
"Subject: Air India: Booking Confirmed (Ref-4)

Dear Pooja Deshpande,

Your flight booking is confirmed.

Flight: AI419
Route: Delhi to Mumbai
Date: 6 May 2026
Departure: 21:00 hrs
Booking Ref: 59848072

Web check-in opens 48 hours before departure.

Air India Team","safe"
"Subject: Python Weekly (Ref-34)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: Emergency - Bank Transfer Required Today (Ref-5)

Hi,

I'm in a meeting and my phone is unreachable. Please process $110,000 today itself. Reply only to this email once done.

-Ananya Iyer","phishing"
"Subject: Kya aap available hain? Urgent payment process karna hai (Ref-12)

Hi,

Main abhi meeting mein hoon. Ek urgent payment $130,000 ki process karni hai aaj hi.

Yeh confidential hai, kisi ko mat batana.

Confirm karo.

Raghav Bose","phishing"
"Subject: UIDAI: Aadhaar update request processed (Ref-10)

Dear Resident,

Your Aadhaar update request has been processed successfully.

For status, visit uidai.gov.in

UIDAI","safe"
"Subject: Flipkart: Order confirmed (Ref-7)

Hello,

Thank you for shopping with Flipkart.

Order ID: 225539035
Item: Mi Smart Watch
Expected delivery: 2 April 2026

Flipkart","safe"
"Subject: Akasa Air: Booking Confirmed (Ref-4)

Dear Ananya Iyer,

Your flight booking is confirmed.

Flight: QP745
Route: Chennai to Kolkata
Date: 10 May 2026
Departure: 19:00 hrs
Booking Ref: 65792417

Web check-in opens 48 hours before departure.

Akasa Air Team","safe"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-32)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://gst-compliance.top/notice

Deadline is tomorrow.

HR Team","phishing"
"Subject: Fwd: Updated payment instructions (Ref-12)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://kyc-update.top/verify

Thanks.","phishing"
"Subject: GitHub: Password changed successfully (Ref-12)

Dear User,

Your password was changed successfully on 15 May 2026.

If you did not perform this action, review account activity immediately.

GitHub Team","safe"
"Subject: Emergency - Bank Transfer Required Today (Ref-26)

Hi,

I'm in a meeting and my phone is unreachable. Please process $87,500 today itself. Reply only to this email once done.

-Ananya Iyer","phishing"
"Subject: Meeting Reminder: Q2 Review (Ref-7)

Hi Team,

Reminder that our Q2 review is scheduled on 1 May 2026.

Please keep your updates ready.

Regards,
Deepa Reddy","safe"
"Subject: OTP for your Amazon account - Do Not Share (Ref-2)

Dear Customer,

Your OTP is 675829. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

Amazon Support","safe"
"Subject: Swiggy: Your OTP for order placement (Ref-3)

Dear User,

Your One Time Password (OTP) for Swiggy order placement is: 512904

This OTP is valid for 10 minutes.

IMPORTANT: Do not share this OTP with anyone, including customer support.

Swiggy Security Team","safe"
"Subject: Swiggy: Your order is on the way (Ref-16)

Hi Rohit Bansal,

Your order from McDonald's is on the way.

Estimated delivery: 45 minutes.

Swiggy","safe"
"Subject: Congratulations! You won Rs. 10 lakh (Ref-3)

Dear Winner,

Your mobile number has been selected for Rs. 10 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +918684038032

Prize Team","phishing"
"Subject: Python Weekly (Ref-41)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: Jio grand lottery winner notification (Ref-16)

Dear Customer,

You have won Rs. 25 lakh in Jio Anniversary Lucky Draw.

Call or WhatsApp: +919198216879

Have your Aadhaar and PAN ready.","phishing"
"Subject: HR Update: Submit KYC Documents to New Employee Portal (Ref-5)

Dear Employee,

All employees must submit Aadhaar + PAN on the new HR portal for salary processing.

Upload here: http://bank-kyc-verify.online/unblock

HR Department","phishing"
"Subject: GitHub Notifications (Ref-33)

Hi Neha Agarwal,

You have 5 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: UIDAI: Aadhaar update request processed (Ref-9)

Dear Resident,

Your Aadhaar update request has been processed successfully.

For status, visit uidai.gov.in

UIDAI","safe"
"Subject: India Post: Parcel held at customs

Dear Customer,

Your parcel is held at customs. Pay Rs. 199 to release it.

Pay now: http://hr-portal.top/documents

Failure to pay may result in return.","phishing"
"Subject: SBI: EMI Deducted Successfully (Ref-3)

Dear Divya Menon,

Your EMI of Rs. 6,250 has been successfully deducted on 3 May 2026.

Thank you for banking with us.

SBI","safe"
"Subject: QR payment verification pending (Ref-46)

Dear Customer,

A QR payment of Rs. 1,299 is pending verification. Scan the attached QR or verify at http://payroll-update.xyz/account to avoid debit hold.

UPI Support","phishing"
"Subject: GSTIN 27FGHIJ5678K2Y4 deactivation notice (Ref-3)

Dear Taxpayer,

Your GSTIN 27FGHIJ5678K2Y4 has been flagged for non-compliance. Restore access here: http://fedex-india-customs.net/pay

Penalty may apply.","phishing"
"Subject: Fwd: Updated payment instructions (Ref-40)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://kyc-update.top/verify

Thanks.","phishing"
"Subject: Bhai ek urgent kaam hai (Ref-40)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 2,499 ka atka hua hai.

Yeh link open karke meri help kar de: http://kyc-rbi.online/update

Please jaldi kar.","phishing"
"Subject: QR payment verification pending (Ref-34)

Dear Customer,

A QR payment of Rs. 3,500 is pending verification. Scan the attached QR or verify at http://kyc-update.top/verify to avoid debit hold.

UPI Support","phishing"
"Subject: Google Pay: Payment successful (Ref-28)

Dear Arjun Singh,

Your payment of Rs. 5,500 was successful on 14 April 2026.

Transaction ID: 826905726974

Google Pay","safe"
"Subject: Income Tax Department: Refund credited (Ref-47)

Dear Taxpayer,

Your income tax refund of Rs. 21,000 has been credited to your registered account on 3 May 2026.

Income Tax Department","safe"
"Subject: Your salary slip is ready (Ref-8)

Dear Ananya Iyer,

Your salary slip for this month is now available on the HR portal.

Regards,
HR Team","safe"
"Subject: UIDAI update required (Ref-8)

Dear Citizen,

Your Aadhaar-linked mobile will be deactivated unless verified at http://hr-portal.top/documents

Update within 48 hours.","phishing"
"Subject: GitHub Notifications (Ref-34)

Hi Arjun Singh,

You have 15 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: Paytm UPI KYC Expiry - Action Required (Ref-18)

Dear Customer,

Your Paytm UPI KYC has expired. Complete re-KYC at http://cbdt-refund.online/claim or your UPI will be blocked.

Keep Aadhaar and PAN ready.","phishing"
"Subject: EPFO: Passbook updated (Ref-22)

Dear Member,

Your EPF passbook has been updated for March 2026.

UAN: 859808891203

View details at the official EPFO portal.

EPFO","safe"
"Subject: Bhai ek urgent kaam hai (Ref-29)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 7,800 ka atka hua hai.

Yeh link open karke meri help kar de: http://bank-kyc-verify.online/unblock

Please jaldi kar.","phishing"
"Subject: Re: Invoice payment update for Digital Hub India

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 2,499 using the new details.

Login here to verify updated account: http://gst-compliance.top/notice

Thanks,
Digital Hub India","phishing"
"Subject: Fwd: Updated payment instructions (Ref-35)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://amazon-support.xyz/billing

Thanks.","phishing"
"Subject: UIDAI: Aadhaar update request processed (Ref-22)

Dear Resident,

Your Aadhaar update request has been processed successfully.

For status, visit uidai.gov.in

UIDAI","safe"
"Subject: Bhai ek urgent kaam hai (Ref-39)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 47,000 ka atka hua hai.

Yeh link open karke meri help kar de: http://pan-verify.in/confirm

Please jaldi kar.","phishing"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-13)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://amazon-support.xyz/billing

Deadline is tomorrow.

HR Team","phishing"
"Subject: QR payment verification pending

Dear Customer,

A QR payment of Rs. 1,299 is pending verification. Scan the attached QR or verify at http://upi-verify.online/confirm to avoid debit hold.

UPI Support","phishing"
"Subject: Congratulations! You won Rs. 30 lakh (Ref-6)

Dear Winner,

Your mobile number has been selected for Rs. 30 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +919380393080

Prize Team","phishing"
"Subject: Vistara: Booking Confirmed (Ref-3)

Dear Arjun Singh,

Your flight booking is confirmed.

Flight: UK588
Route: Pune to Delhi
Date: 6 May 2026
Departure: 13:00 hrs
Booking Ref: 21249805

Web check-in opens 48 hours before departure.

Vistara Team","safe"
"Subject: Emergency - Bank Transfer Required Today (Ref-29)

Hi,

I'm in a meeting and my phone is unreachable. Please process $130,000 today itself. Reply only to this email once done.

-Raghav Bose","phishing"
"Subject: మీ Kotak Mahindra Bank ఖాతా నిలిపివేయబడుతుంది - OTP అవసరం (Ref-5)

ప్రియమైన కస్టమర్,

మీ Kotak Mahindra Bank ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ OTP పంచుకోండి.

OTP నిర్ధారణ: http://gst-compliance.top/notice

Kotak Mahindra Bank Security Team","phishing"
"Subject: Re: Invoice payment update for Infoway Services

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 9,999 using the new details.

Login here to verify updated account: http://rbi-mandate.online/kyc

Thanks,
Infoway Services","phishing"
"Subject: Income Tax Department: Refund credited (Ref-13)

Dear Taxpayer,

Your income tax refund of Rs. 11,000 has been credited to your registered account on 29 April 2026.

Income Tax Department","safe"
"Subject: Congratulations! You won Rs. 30 lakh (Ref-2)

Dear Winner,

Your mobile number has been selected for Rs. 30 lakh in KBC Lucky Draw.

To claim, WhatsApp immediately: +918527196854

Prize Team","phishing"
"Subject: UIDAI update required (Ref-6)

Dear Citizen,

Your Aadhaar-linked mobile will be deactivated unless verified at http://icici-netbanking.xyz/verify

Update within 48 hours.","phishing"
"Subject: Kotak Mahindra Bank: EMI Deducted Successfully

Dear Saurabh Tiwari,

Your EMI of Rs. 3,500 has been successfully deducted on 10 May 2026.

Thank you for banking with us.

Kotak Mahindra Bank","safe"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-41)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://rbi-mandate.online/kyc

Deadline is tomorrow.

HR Team","phishing"
"Subject: Air India: Booking Confirmed (Ref-3)

Dear Suresh Kumar,

Your flight booking is confirmed.

Flight: AI969
Route: Hyderabad to Bangalore
Date: 1 May 2026
Departure: 22:00 hrs
Booking Ref: 81669929

Web check-in opens 48 hours before departure.

Air India Team","safe"
"Subject: QR payment verification pending (Ref-28)

Dear Customer,

A QR payment of Rs. 3,500 is pending verification. Scan the attached QR or verify at http://bank-kyc-verify.online/unblock to avoid debit hold.

UPI Support","phishing"
"Subject: Delhivery: Parcel held at customs

Dear Customer,

Your parcel is held at customs. Pay Rs. 799 to release it.

Pay now: http://india-post-delivery.xyz/fee

Failure to pay may result in return.","phishing"
"Subject: Fwd: Updated payment instructions (Ref-10)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://fedex-india-customs.net/pay

Thanks.","phishing"
"Subject: PAN linked to suspicious transactions (Ref-17)

Dear PAN Holder,

Your PAN has been linked to suspicious transactions. Verify immediately at http://fedex-india-customs.net/pay

Failure may freeze linked accounts.","phishing"
"Subject: Amazon: Your order for Boat Airdopes 141 has been dispatched

Hi Kavya Rao,

Your order #502073105 for Boat Airdopes 141 has been dispatched.

Expected delivery: 14 April 2026

Track the shipment in the Amazon app.

Amazon Team","safe"
"Subject: DTDC: Delivery failed - reschedule now (Ref-2)

Dear Recipient,

Your package could not be delivered. Pay Rs. 1299 to reschedule delivery.

http://fedex-india-customs.net/pay

DTDC Support","phishing"
"Subject: Re: Invoice payment update for Bharat Tech Services (Ref-6)

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 11,000 using the new details.

Login here to verify updated account: http://bank-kyc-verify.online/unblock

Thanks,
Bharat Tech Services","phishing"
"Subject: Emergency - Bank Transfer Required Today (Ref-12)

Hi,

I'm in a meeting and my phone is unreachable. Please process $76,000 today itself. Reply only to this email once done.

-Ananya Iyer","phishing"
"Subject: GitHub Notifications (Ref-35)

Hi Suresh Kumar,

You have 7 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: SBI: Account Statement Available

Dear Rajesh Sharma,

Your account statement for 26 April 2026 is available for viewing.

Please log in via the official SBI app or website.

SBI","safe"
"Subject: Amazon: Order confirmed (Ref-9)

Hello,

Thank you for shopping with Amazon.

Order ID: 641375551
Item: Mi Smart Watch
Expected delivery: 10 May 2026

Amazon","safe"
"Subject: Emergency - Bank Transfer Required Today (Ref-14)

Hi,

I'm in a meeting and my phone is unreachable. Please process $76,000 today itself. Reply only to this email once done.

-Pradeep Kulkarni","phishing"
"Subject: IRCTC Confirmation - PNR 8013290620

Dear Mohit Gupta, your train from Delhi to Mumbai on 2 April 2026 is confirmed.","safe"
"Subject: GitHub: New sign-in to your account (Ref-12)

Hi,

We noticed a new sign-in to your GitHub account.

If this was you, no action is needed. If not, review your account security settings.

GitHub Security","safe"
"Subject: Re: Invoice payment update for Infoway Services (Ref-11)

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 11,000 using the new details.

Login here to verify updated account: http://icici-netbanking.xyz/verify

Thanks,
Infoway Services","phishing"
"Subject: SBI Security Alert (Ref-2)

Dear Customer,

Verify your account at http://uidai-update.xyz/aadhaar or it will be blocked.","phishing"
"Subject: Project update and next steps (Ref-12)

Hi Team,

Please find the updated timeline and action items for the sprint.

Thanks,
Neha Agarwal","safe"
"Subject: Bro please money bhej do abhi (Ref-17)

Bro,

Emergency hai. Mujhe abhi paise bhejne hain but UPI blocked dikh raha hai.

Yahan verify karke bhej de: http://incometax-refund.in/claim

Kal return kar dunga.","phishing"
"Subject: Google: New sign-in to your account (Ref-18)

Hi,

We noticed a new sign-in to your Google account.

If this was you, no action is needed. If not, review your account security settings.

Google Security","safe"
"Subject: Aapka SBI account suspend hone wala hai

Dear Customer,

Aapka bank account KYC verify nahi hone ki wajah se 2 April 2026 ko suspend ho jayega. Isse bachne ke liye abhi apna OTP verify karein.

Yahan click karein: http://sbi-verify.xyz/login

Delay mat karein.

SBI Team","phishing"
"Subject: PAN linked to suspicious transactions (Ref-2)

Dear PAN Holder,

Your PAN has been linked to suspicious transactions. Verify immediately at http://sbi-netbanking.xyz/session

Failure may freeze linked accounts.","phishing"
"Subject: GitHub: New sign-in to your account (Ref-7)

Hi,

We noticed a new sign-in to your GitHub account.

If this was you, no action is needed. If not, review your account security settings.

GitHub Security","safe"
"Subject: Project update and next steps (Ref-19)

Hi Team,

Please find the updated timeline and action items for the sprint.

Thanks,
Vikram Mehta","safe"
"Subject: Confidential - Immediate Financial Action Required (Ref-12)

Dear Finance Team,

I am traveling for a sensitive acquisition meeting. I need a wire transfer of $25,000 completed today.

This must not be discussed with anyone else in the office.

Regards,
Raghav Bose","phishing"
"Subject: Job Offer - TCS Digital - Document Submission Required (Ref-11)

Dear Candidate,

Congratulations! You have been selected for the Software Engineer role.

Submit Aadhaar, PAN, and degree certificates at: http://sbi-online.xyz/otp

Deadline is tomorrow.

HR Team","phishing"
"Subject: Income Tax Department: Refund credited (Ref-26)

Dear Taxpayer,

Your income tax refund of Rs. 18,000 has been credited to your registered account on 17 April 2026.

Income Tax Department","safe"
"Subject: DTDC: Delivery failed - reschedule now (Ref-7)

Dear Recipient,

Your package could not be delivered. Pay Rs. 499 to reschedule delivery.

http://sbi-verify.xyz/login

DTDC Support","phishing"
"Subject: Python Weekly (Ref-36)

Hello,

This week's Python newsletter covers FastAPI, Pandas tips, and new releases.

Happy coding!

Python Weekly","safe"
"Subject: UIDAI: Aadhaar update request processed (Ref-18)

Dear Resident,

Your Aadhaar update request has been processed successfully.

For status, visit uidai.gov.in

UIDAI","safe"
"Subject: QR payment verification pending (Ref-43)

Dear Customer,

A QR payment of Rs. 8,500 is pending verification. Scan the attached QR or verify at http://bank-kyc-verify.online/unblock to avoid debit hold.

UPI Support","phishing"
"Subject: IRCTC: Your OTP for train ticket booking (Ref-5)

Dear User,

Your One Time Password (OTP) for IRCTC train ticket booking is: 829374

This OTP is valid for 10 minutes.

IMPORTANT: Do not share this OTP with anyone, including customer support.

IRCTC Security Team","safe"
"Subject: Vistara: Booking Confirmed (Ref-7)

Dear Sunita Verma,

Your flight booking is confirmed.

Flight: UK829
Route: Hyderabad to Bangalore
Date: 26 April 2026
Departure: 14:00 hrs
Booking Ref: 65141717

Web check-in opens 48 hours before departure.

Vistara Team","safe"
"Subject: మీ HDFC Bank ఖాతా నిలిపివేయబడుతుంది - OTP అవసరం (Ref-2)

ప్రియమైన కస్టమర్,

మీ HDFC Bank ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ OTP పంచుకోండి.

OTP నిర్ధారణ: http://hr-portal.top/documents

HDFC Bank Security Team","phishing"
"Subject: Meeting Reminder: Q2 Review (Ref-11)

Hi Team,

Reminder that our Q2 review is scheduled on 23 April 2026.

Please keep your updates ready.

Regards,
Vikram Mehta","safe"
"Subject: IRCTC Confirmation - PNR 4589154183

Dear Amit Patel, your train from Kochi to Chennai on 26 April 2026 is confirmed.","safe"
"Subject: FedEx: Parcel held at customs (Ref-7)

Dear Customer,

Your parcel is held at customs. Pay Rs. 499 to release it.

Pay now: http://paytm-secure.top/login

Failure to pay may result in return.","phishing"
"Subject: HR Update: Submit KYC Documents to New Employee Portal

Dear Employee,

All employees must submit Aadhaar + PAN on the new HR portal for salary processing.

Upload here: http://paytm-secure.top/login

HR Department","phishing"
"Subject: GitHub Notifications

Hi Amit Patel,

You have 9 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: OTP for your IRCTC account - Do Not Share (Ref-4)

Dear Customer,

Your OTP is 471029. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

IRCTC Support","safe"
"Subject: PhonePe: Cashback credited (Ref-18)

Dear Customer,

Cashback of Rs. 150 has been credited to your wallet.

PhonePe","safe"
"Subject: Google Pay: Payment successful (Ref-8)

Dear Rohit Bansal,

Your payment of Rs. 1,299 was successful on 26 April 2026.

Transaction ID: 802827531370

Google Pay","safe"
"Subject: Meeting Reminder: Q2 Review (Ref-27)

Hi Team,

Reminder that our Q2 review is scheduled on 10 May 2026.

Please keep your updates ready.

Regards,
Sunita Verma","safe"
"Subject: Akasa Air: Booking Confirmed (Ref-9)

Dear Anjali Sharma,

Your flight booking is confirmed.

Flight: QP477
Route: Hyderabad to Bangalore
Date: 17 April 2026
Departure: 08:00 hrs
Booking Ref: 83722452

Web check-in opens 48 hours before departure.

Akasa Air Team","safe"
"Subject: OTP for your SBI YONO account - Do Not Share

Dear Customer,

Your OTP is 471029. Valid for 10 minutes.

Do not share this OTP with anyone. We will never ask for your OTP over phone or email.

SBI YONO Support","safe"
"Subject: QR payment verification pending (Ref-58)

Dear Customer,

A QR payment of Rs. 32,700 is pending verification. Scan the attached QR or verify at http://axis-secure.top/login to avoid debit hold.

UPI Support","phishing"
"Subject: SpiceJet: Booking Confirmed (Ref-16)

Dear Vikram Mehta,

Your flight booking is confirmed.

Flight: SG448
Route: Hyderabad to Bangalore
Date: 3 May 2026
Departure: 12:00 hrs
Booking Ref: 25583513

Web check-in opens 48 hours before departure.

SpiceJet Team","safe"
"Subject: GitHub Notifications (Ref-4)

Hi Deepa Reddy,

You have 10 new notifications on GitHub.

Visit github.com to review them.

GitHub","safe"
"Subject: Vistara: Booking Confirmed (Ref-8)

Dear Vikram Mehta,

Your flight booking is confirmed.

Flight: UK991
Route: Hyderabad to Bangalore
Date: 2 April 2026
Departure: 19:00 hrs
Booking Ref: 74582407

Web check-in opens 48 hours before departure.

Vistara Team","safe"
"Subject: IRCTC Confirmation - PNR 7650193311

Dear Vikram Mehta, your train from Delhi to Mumbai on 17 April 2026 is confirmed.","safe"
"Subject: Kya aap available hain? Urgent payment process karna hai (Ref-10)

Hi,

Main abhi meeting mein hoon. Ek urgent payment $25,000 ki process karni hai aaj hi.

Yeh confidential hai, kisi ko mat batana.

Confirm karo.

Suresh Nair","phishing"
"Subject: Bhai ek urgent kaam hai (Ref-26)

Bhai,

Mera account block ho gaya hai aur ek urgent payment Rs. 11,000 ka atka hua hai.

Yeh link open karke meri help kar de: http://fedex-india-customs.net/pay

Please jaldi kar.","phishing"
"Subject: Myntra: Order confirmed (Ref-12)

Hello,

Thank you for shopping with Myntra.

Order ID: 847664372
Item: Sony WH-1000XM5
Expected delivery: 20 April 2026

Myntra","safe"
"Subject: GSTIN 29ABCDE1234F1Z5 deactivation notice

Dear Taxpayer,

Your GSTIN 29ABCDE1234F1Z5 has been flagged for non-compliance. Restore access here: http://gst-portal.xyz/file

Penalty may apply.","phishing"
"Subject: Fwd: Updated payment instructions (Ref-23)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://dhl-delivery.xyz/release

Thanks.","phishing"
"Subject: PNB: UPI Payment Successful

Dear Customer,

Your UPI payment of Rs. 9,999 was successful on 3 May 2026.

Transaction ID: 716959680188

PNB","safe"
"Subject: QR payment verification pending (Ref-11)

Dear Customer,

A QR payment of Rs. 32,700 is pending verification. Scan the attached QR or verify at http://bank-kyc-verify.online/unblock to avoid debit hold.

UPI Support","phishing"
"Subject: Re: Invoice payment update for Infoway Services (Ref-10)

Hi,

Please note our bank account has changed. Process the pending invoice amount of Rs. 14,999 using the new details.

Login here to verify updated account: http://hdfc-login.net/otp

Thanks,
Infoway Services","phishing"
"Subject: Fwd: Updated payment instructions (Ref-42)

Dear Accounts,

Forwarding updated payment instructions from vendor. Please review and process urgently.

http://cbdt-refund.online/claim

Thanks.","phishing"
"Subject: Project update and next steps (Ref-36)

Hi Team,

Please find the updated timeline and action items for the sprint.

Thanks,
Ananya Iyer","safe"
"Subject: Bro please money bhej do abhi (Ref-62)

Bro,

Emergency hai. Mujhe abhi paise bhejne hain but UPI blocked dikh raha hai.

Yahan verify karke bhej de: http://gst-portal.xyz/file

Kal return kar dunga.","phishing"
"Subject: Amazon: Order confirmed (Ref-11)

Hello,

Thank you for shopping with Amazon.

Order ID: 115155764
Item: Boat Airdopes 141
Expected delivery: 3 May 2026

Amazon","safe"
"Subject: Meeting Reminder: Q2 Review (Ref-3)

Hi Team,

Reminder that our Q2 review is scheduled on 11 April 2026.

Please keep your updates ready.

Regards,
Shalini Joshi","safe"
"Subject: Axis Bank: EMI Deducted Successfully

Dear Neha Agarwal,

Your EMI of Rs. 11,000 has been successfully deducted on 11 April 2026.

Thank you for banking with us.

Axis Bank","safe"
"Subject: UIDAI: Aadhaar update request processed (Ref-6)

Dear Resident,

Your Aadhaar update request has been processed successfully.

For status, visit uidai.gov.in

UIDAI","safe"
